monthly_pay_period_number,mqy-end_flag,pay_date,pay_date_sequence,pay_group_code,pay_group,pay_period_id,period_closed,period_end_date,period_start_date,period_type_code,period_type
0,None,2007-12-31 00:00:00,2,DOCTM,Doctor Monthly,338,Y,2007-12-31 00:00:00,2007-12-23 00:00:00,S,Supp
0,None,2007-12-14 00:00:00,2,DOCTM,Doctor Monthly,337,Y,2007-12-31 00:00:00,2007-12-01 00:00:00,S,Supp
0,None,2007-12-06 00:00:00,2,SALARY,Salaried Biweekly,336,Y,2007-12-05 00:00:00,2007-12-05 00:00:00,S,Supp
0,None,2007-12-06 00:00:00,2,HOURLY,Hourly BiWeekly,335,Y,2007-12-05 00:00:00,2007-12-02 00:00:00,S,Supp
0,None,2007-11-30 00:00:00,2,DOCTM,Doctor Monthly,334,Y,2007-11-30 00:00:00,2007-11-01 00:00:00,S,Supp
0,None,2007-10-19 00:00:00,2,DOCTM,Doctor Monthly,332,Y,2007-10-31 00:00:00,2007-10-01 00:00:00,S,Supp
0,None,2007-06-29 00:00:00,2,DOCTM,Doctor Monthly,329,Y,2007-06-23 00:00:00,2007-06-17 00:00:00,S,Supp
0,None,2007-05-04 00:00:00,2,DOCTM,Doctor Monthly,328,Y,2007-04-30 00:00:00,2007-04-01 00:00:00,S,Supp
0,None,2007-04-20 00:00:00,3,DOCTM,Doctor Monthly,325,Y,2007-04-30 00:00:00,2007-04-01 00:00:00,S,Supp
0,None,2007-04-20 00:00:00,2,DOCTM,Doctor Monthly,324,Y,2007-04-18 00:00:00,2007-04-01 00:00:00,S,Supp
0,None,2006-12-29 00:00:00,4,DOCTM,Doctor Monthly,318,Y,2006-12-31 00:00:00,2006-12-01 00:00:00,S,Supp
0,None,2006-12-29 00:00:00,3,DOCTOR,Doctor BiWeekly,316,Y,2006-12-31 00:00:00,2006-12-29 00:00:00,S,Supp
0,None,2006-12-29 00:00:00,3,DOCTM,Doctor Monthly,314,Y,2006-12-30 00:00:00,2006-12-01 00:00:00,S,Supp
0,None,2006-12-29 00:00:00,2,HOURLY,Hourly BiWeekly,312,Y,2006-12-31 00:00:00,2006-12-25 00:00:00,S,Supp
0,None,2006-12-29 00:00:00,2,DOCTOR,Doctor BiWeekly,303,Y,2006-12-31 00:00:00,2006-12-25 00:00:00,S,Supp
0,None,2006-12-29 00:00:00,2,DOCTM,Doctor Monthly,315,Y,2006-12-31 00:00:00,2006-12-25 00:00:00,S,Supp
0,None,2006-12-15 00:00:00,3,SALARY,Salaried Biweekly,311,Y,2006-12-09 00:00:00,2006-11-26 00:00:00,S,Supp
0,None,2006-12-15 00:00:00,3,HOURLY,Hourly BiWeekly,310,Y,2006-12-09 00:00:00,2006-11-26 00:00:00,S,Supp
0,None,2006-12-15 00:00:00,3,DOCTM,Doctor Monthly,309,Y,2006-12-30 00:00:00,2006-12-01 00:00:00,S,Supp
0,None,2006-12-15 00:00:00,2,SALARY,Salaried Biweekly,307,Y,2006-12-09 00:00:00,2006-11-26 00:00:00,S,Supp
0,None,2006-12-15 00:00:00,2,HOURLY,Hourly BiWeekly,306,Y,2006-12-09 00:00:00,2006-11-26 00:00:00,S,Supp
0,None,2006-12-15 00:00:00,2,DOCTOR,Doctor BiWeekly,308,Y,2006-12-09 00:00:00,2006-11-26 00:00:00,S,Supp
0,None,2006-12-15 00:00:00,2,DOCTM,Doctor Monthly,305,Y,2006-12-30 00:00:00,2006-12-01 00:00:00,S,Supp
0,None,2006-12-01 00:00:00,2,DOCTM,Doctor Monthly,304,Y,2006-11-27 00:00:00,2006-11-27 00:00:00,S,Supp
0,None,2006-11-03 00:00:00,2,DOCTOR,Doctor BiWeekly,210,Y,2006-11-25 00:00:00,2006-10-15 00:00:00,S,Supp
0,None,2006-10-20 00:00:00,2,DOCTM,Doctor Monthly,207,Y,2006-10-18 00:00:00,2006-10-18 00:00:00,S,Supp
0,None,2006-10-06 00:00:00,2,HOURLY,Hourly BiWeekly,206,Y,2006-09-30 00:00:00,2006-09-17 00:00:00,S,Supp
0,None,2006-09-22 00:00:00,2,DOCTM,Doctor Monthly,203,Y,2006-09-30 00:00:00,2006-09-01 00:00:00,S,Supp
0,None,2006-08-11 00:00:00,2,DOCTM,Doctor Monthly,201,Y,2006-08-07 00:00:00,2006-08-01 00:00:00,S,Supp
0,None,2006-07-28 00:00:00,2,DOCTM,Doctor Monthly,200,Y,2006-07-27 00:00:00,2006-07-27 00:00:00,S,Supp
0,None,2006-06-30 00:00:00,2,DOCTM,Doctor Monthly,197,Y,2006-06-30 00:00:00,2006-06-01 00:00:00,S,Supp
0,None,2006-05-19 00:00:00,2,DOCTM,Doctor Monthly,195,Y,2006-05-18 00:00:00,2006-05-01 00:00:00,S,Supp
0,None,2006-05-05 00:00:00,2,DOCTM,Doctor Monthly,194,Y,2006-05-13 00:00:00,2006-05-01 00:00:00,S,Supp
0,None,2006-04-21 00:00:00,2,DOCTM,Doctor Monthly,193,Y,2006-04-19 00:00:00,2006-04-02 00:00:00,S,Supp
0,None,2006-04-07 00:00:00,2,DOCTM,Doctor Monthly,192,Y,2006-04-01 00:00:00,2006-03-19 00:00:00,S,Supp
0,None,2006-03-24 00:00:00,2,DOCTM,Doctor Monthly,189,Y,2006-03-31 00:00:00,2006-03-01 00:00:00,S,Supp
0,None,2006-03-10 00:00:00,2,DOCTM,Doctor Monthly,188,Y,2006-03-31 00:00:00,2006-03-01 00:00:00,S,Supp
0,None,2006-02-10 00:00:00,2,DOCTM,Doctor Monthly,187,Y,2006-02-28 00:00:00,2006-02-01 00:00:00,S,Supp
0,None,2006-01-27 00:00:00,2,DOCTM,Doctor Monthly,186,Y,2006-01-27 00:00:00,2006-01-27 00:00:00,S,Supp
0,None,2006-01-13 00:00:00,2,DOCTM,Doctor Monthly,185,Y,2006-01-31 00:00:00,2006-01-01 00:00:00,S,Supp
0,None,2005-12-30 00:00:00,2,DOCTM,Doctor Monthly,184,Y,2005-12-24 00:00:00,2005-12-11 00:00:00,S,Supp
0,None,2005-10-18 00:00:00,2,DOCTM,Doctor Monthly,92,Y,2005-10-18 00:00:00,2005-10-18 00:00:00,S,Supp
1,None,2013-10-25 00:00:00,1,DOCTM,Doctor Monthly,1021,Y,2013-10-31 00:00:00,2013-10-01 00:00:00,R,Reg
1,None,2013-11-08 00:00:00,1,DOCTOR,Doctor BiWeekly,1007,Y,2013-11-02 00:00:00,2013-10-20 00:00:00,R,Reg
1,None,2013-11-08 00:00:00,1,HOURLY,Hourly BiWeekly,955,Y,2013-11-02 00:00:00,2013-10-20 00:00:00,R,Reg
1,None,2013-11-08 00:00:00,1,SALARY,Salaried Biweekly,981,Y,2013-11-02 00:00:00,2013-10-20 00:00:00,R,Reg
1,None,2013-11-22 00:00:00,1,DOCTM,Doctor Monthly,1022,Y,2013-11-30 00:00:00,2013-11-01 00:00:00,R,Reg
1,None,2013-12-06 00:00:00,1,DOCTOR,Doctor BiWeekly,1009,Y,2013-11-30 00:00:00,2013-11-17 00:00:00,R,Reg
1,None,2013-12-06 00:00:00,1,HOURLY,Hourly BiWeekly,957,Y,2013-11-30 00:00:00,2013-11-17 00:00:00,R,Reg
1,None,2013-12-06 00:00:00,1,SALARY,Salaried Biweekly,983,Y,2013-11-30 00:00:00,2013-11-17 00:00:00,R,Reg
1,None,2013-12-20 00:00:00,1,DOCTM,Doctor Monthly,1023,Y,2013-12-31 00:00:00,2013-12-01 00:00:00,R,Reg
1,None,2014-01-03 00:00:00,1,DOCTOR,Doctor BiWeekly,1049,Y,2013-12-28 00:00:00,2013-12-15 00:00:00,R,Reg
1,None,2014-01-03 00:00:00,1,HOURLY,Hourly BiWeekly,1075,Y,2013-12-28 00:00:00,2013-12-15 00:00:00,R,Reg
1,None,2014-01-03 00:00:00,1,SALARY,Salaried Biweekly,1101,Y,2013-12-28 00:00:00,2013-12-15 00:00:00,R,Reg
1,None,2014-01-17 00:00:00,1,DOCTM,Doctor Monthly,1024,Y,2014-01-31 00:00:00,2014-01-01 00:00:00,R,Reg
1,None,2014-02-14 00:00:00,1,DOCTOR,Doctor BiWeekly,1052,Y,2014-02-08 00:00:00,2014-01-26 00:00:00,R,Reg
1,None,2014-02-14 00:00:00,1,HOURLY,Hourly BiWeekly,1078,Y,2014-02-08 00:00:00,2014-01-26 00:00:00,R,Reg
1,None,2014-02-14 00:00:00,1,SALARY,Salaried Biweekly,1104,Y,2014-02-08 00:00:00,2014-01-26 00:00:00,R,Reg
1,None,2014-02-28 00:00:00,1,DOCTM,Doctor Monthly,1025,Y,2014-02-28 00:00:00,2014-02-01 00:00:00,R,Reg
1,None,2014-03-14 00:00:00,1,DOCTOR,Doctor BiWeekly,1054,Y,2014-03-08 00:00:00,2014-02-23 00:00:00,R,Reg
1,None,2014-03-14 00:00:00,1,HOURLY,Hourly BiWeekly,1080,Y,2014-03-08 00:00:00,2014-02-23 00:00:00,R,Reg
1,None,2014-03-14 00:00:00,1,SALARY,Salaried Biweekly,1106,Y,2014-03-08 00:00:00,2014-02-23 00:00:00,R,Reg
1,None,2014-03-28 00:00:00,1,DOCTM,Doctor Monthly,1026,Y,2014-03-31 00:00:00,2014-03-01 00:00:00,R,Reg
1,None,2014-04-11 00:00:00,1,DOCTOR,Doctor BiWeekly,1056,Y,2014-04-05 00:00:00,2014-03-23 00:00:00,R,Reg
1,None,2014-04-11 00:00:00,1,HOURLY,Hourly BiWeekly,1082,Y,2014-04-05 00:00:00,2014-03-23 00:00:00,R,Reg
1,None,2014-04-11 00:00:00,1,SALARY,Salaried Biweekly,1108,Y,2014-04-05 00:00:00,2014-03-23 00:00:00,R,Reg
1,None,2014-04-25 00:00:00,1,DOCTM,Doctor Monthly,1027,Y,2014-04-30 00:00:00,2014-04-01 00:00:00,R,Reg
1,None,2014-05-09 00:00:00,1,DOCTOR,Doctor BiWeekly,1058,Y,2014-05-03 00:00:00,2014-04-20 00:00:00,R,Reg
1,None,2014-05-09 00:00:00,1,HOURLY,Hourly BiWeekly,1084,Y,2014-05-03 00:00:00,2014-04-20 00:00:00,R,Reg
1,None,2014-05-09 00:00:00,1,SALARY,Salaried Biweekly,1110,Y,2014-05-03 00:00:00,2014-04-20 00:00:00,R,Reg
1,None,2014-05-23 00:00:00,1,DOCTM,Doctor Monthly,1028,Y,2014-05-31 00:00:00,2014-05-01 00:00:00,R,Reg
1,None,2014-06-06 00:00:00,1,DOCTOR,Doctor BiWeekly,1060,Y,2014-05-31 00:00:00,2014-05-18 00:00:00,R,Reg
1,None,2014-06-06 00:00:00,1,HOURLY,Hourly BiWeekly,1086,Y,2014-05-31 00:00:00,2014-05-18 00:00:00,R,Reg
1,None,2014-06-06 00:00:00,1,SALARY,Salaried Biweekly,1112,Y,2014-05-31 00:00:00,2014-05-18 00:00:00,R,Reg
1,None,2014-07-03 00:00:00,1,DOCTOR,Doctor BiWeekly,1062,Y,2014-06-28 00:00:00,2014-06-15 00:00:00,R,Reg
1,None,2014-07-03 00:00:00,1,HOURLY,Hourly BiWeekly,1088,Y,2014-06-28 00:00:00,2014-06-15 00:00:00,R,Reg
1,None,2014-07-03 00:00:00,1,SALARY,Salaried Biweekly,1114,Y,2014-06-28 00:00:00,2014-06-15 00:00:00,R,Reg
1,None,2014-07-18 00:00:00,1,DOCTM,Doctor Monthly,1030,Y,2014-07-31 00:00:00,2014-07-01 00:00:00,R,Reg
1,None,2014-08-01 00:00:00,1,DOCTOR,Doctor BiWeekly,1064,Y,2014-07-26 00:00:00,2014-07-13 00:00:00,R,Reg
1,None,2014-08-01 00:00:00,1,HOURLY,Hourly BiWeekly,1090,Y,2014-07-26 00:00:00,2014-07-13 00:00:00,R,Reg
1,None,2014-08-01 00:00:00,1,SALARY,Salaried Biweekly,1116,Y,2014-07-26 00:00:00,2014-07-13 00:00:00,R,Reg
1,None,2014-08-29 00:00:00,1,DOCTM,Doctor Monthly,1031,Y,2014-08-31 00:00:00,2014-08-01 00:00:00,R,Reg
1,None,2014-09-12 00:00:00,1,DOCTOR,Doctor BiWeekly,1067,Y,2014-09-06 00:00:00,2014-08-24 00:00:00,R,Reg
1,None,2014-09-12 00:00:00,1,HOURLY,Hourly BiWeekly,1093,Y,2014-09-06 00:00:00,2014-08-24 00:00:00,R,Reg
1,None,2014-09-12 00:00:00,1,SALARY,Salaried Biweekly,1119,Y,2014-09-06 00:00:00,2014-08-24 00:00:00,R,Reg
1,None,2014-10-10 00:00:00,1,DOCTOR,Doctor BiWeekly,1069,Y,2014-10-04 00:00:00,2014-09-21 00:00:00,R,Reg
1,None,2014-10-10 00:00:00,1,HOURLY,Hourly BiWeekly,1095,Y,2014-10-04 00:00:00,2014-09-21 00:00:00,R,Reg
1,None,2014-10-10 00:00:00,1,SALARY,Salaried Biweekly,1121,Y,2014-10-04 00:00:00,2014-09-21 00:00:00,R,Reg
1,None,2014-10-24 00:00:00,1,DOCTM,Doctor Monthly,1033,Y,2014-10-31 00:00:00,2014-10-01 00:00:00,R,Reg
1,None,2014-11-07 00:00:00,1,DOCTOR,Doctor BiWeekly,1071,Y,2014-11-01 00:00:00,2014-10-19 00:00:00,R,Reg
1,None,2014-11-07 00:00:00,1,HOURLY,Hourly BiWeekly,1097,Y,2014-11-01 00:00:00,2014-10-19 00:00:00,R,Reg
1,None,2014-11-07 00:00:00,1,SALARY,Salaried Biweekly,1123,Y,2014-11-01 00:00:00,2014-10-19 00:00:00,R,Reg
1,None,2014-11-21 00:00:00,1,DOCTM,Doctor Monthly,1034,Y,2014-11-30 00:00:00,2014-11-01 00:00:00,R,Reg
1,None,2014-12-05 00:00:00,1,DOCTOR,Doctor BiWeekly,1073,Y,2014-11-29 00:00:00,2014-11-16 00:00:00,R,Reg
1,None,2014-12-05 00:00:00,1,HOURLY,Hourly BiWeekly,1099,Y,2014-11-29 00:00:00,2014-11-16 00:00:00,R,Reg
1,None,2014-12-05 00:00:00,1,SALARY,Salaried Biweekly,1125,Y,2014-11-29 00:00:00,2014-11-16 00:00:00,R,Reg
1,None,2014-12-19 00:00:00,1,DOCTM,Doctor Monthly,1035,Y,2014-12-31 00:00:00,2014-12-01 00:00:00,R,Reg
1,None,2015-01-02 00:00:00,1,DOCTOR,Doctor BiWeekly,1170,Y,2014-12-27 00:00:00,2014-12-14 00:00:00,R,Reg
1,None,2015-01-02 00:00:00,1,HOURLY,Hourly BiWeekly,1197,Y,2014-12-27 00:00:00,2014-12-14 00:00:00,R,Reg
1,None,2015-01-02 00:00:00,1,SALARY,Salaried Biweekly,1223,Y,2014-12-27 00:00:00,2014-12-14 00:00:00,R,Reg
1,None,2015-01-16 00:00:00,1,DOCTM,Doctor Monthly,1158,Y,2015-01-31 00:00:00,2015-01-01 00:00:00,R,Reg
1,None,2015-02-13 00:00:00,1,DOCTOR,Doctor BiWeekly,1173,Y,2015-02-07 00:00:00,2015-01-25 00:00:00,R,Reg
1,None,2015-02-13 00:00:00,1,HOURLY,Hourly BiWeekly,1200,Y,2015-02-07 00:00:00,2015-01-25 00:00:00,R,Reg
1,None,2015-02-13 00:00:00,1,SALARY,Salaried Biweekly,1226,Y,2015-02-07 00:00:00,2015-01-25 00:00:00,R,Reg
1,None,2015-02-27 00:00:00,1,DOCTM,Doctor Monthly,1159,Y,2015-02-28 00:00:00,2015-02-01 00:00:00,R,Reg
1,None,2015-03-13 00:00:00,1,DOCTOR,Doctor BiWeekly,1175,Y,2015-03-07 00:00:00,2015-02-22 00:00:00,R,Reg
1,None,2015-03-13 00:00:00,1,HOURLY,Hourly BiWeekly,1202,Y,2015-03-07 00:00:00,2015-02-22 00:00:00,R,Reg
1,None,2015-03-13 00:00:00,1,SALARY,Salaried Biweekly,1228,Y,2015-03-07 00:00:00,2015-02-22 00:00:00,R,Reg
1,None,2015-04-10 00:00:00,1,DOCTOR,Doctor BiWeekly,1177,Y,2015-04-04 00:00:00,2015-03-22 00:00:00,R,Reg
1,None,2015-04-10 00:00:00,1,HOURLY,Hourly BiWeekly,1204,Y,2015-04-04 00:00:00,2015-03-22 00:00:00,R,Reg
1,None,2015-04-10 00:00:00,1,SALARY,Salaried Biweekly,1230,Y,2015-04-04 00:00:00,2015-03-22 00:00:00,R,Reg
1,None,2015-04-24 00:00:00,1,DOCTM,Doctor Monthly,1161,Y,2015-04-30 00:00:00,2015-04-01 00:00:00,R,Reg
1,None,2015-05-08 00:00:00,1,DOCTOR,Doctor BiWeekly,1179,Y,2015-05-02 00:00:00,2015-04-19 00:00:00,R,Reg
1,None,2015-05-08 00:00:00,1,HOURLY,Hourly BiWeekly,1206,Y,2015-05-02 00:00:00,2015-04-19 00:00:00,R,Reg
1,None,2015-05-08 00:00:00,1,SALARY,Salaried Biweekly,1232,Y,2015-05-02 00:00:00,2015-04-19 00:00:00,R,Reg
1,None,2015-05-22 00:00:00,1,DOCTM,Doctor Monthly,1162,Y,2015-05-31 00:00:00,2015-05-01 00:00:00,R,Reg
1,None,2015-06-05 00:00:00,1,DOCTOR,Doctor BiWeekly,1181,Y,2015-05-30 00:00:00,2015-05-17 00:00:00,R,Reg
1,None,2015-06-05 00:00:00,1,HOURLY,Hourly BiWeekly,1208,Y,2015-05-30 00:00:00,2015-05-17 00:00:00,R,Reg
1,None,2015-06-05 00:00:00,1,SALARY,Salaried Biweekly,1234,Y,2015-05-30 00:00:00,2015-05-17 00:00:00,R,Reg
1,None,2015-07-03 00:00:00,1,DOCTOR,Doctor BiWeekly,1183,Y,2015-06-27 00:00:00,2015-06-14 00:00:00,R,Reg
1,None,2015-07-03 00:00:00,1,HOURLY,Hourly BiWeekly,1210,Y,2015-06-27 00:00:00,2015-06-14 00:00:00,R,Reg
1,None,2015-07-03 00:00:00,1,SALARY,Salaried Biweekly,1236,Y,2015-06-27 00:00:00,2015-06-14 00:00:00,R,Reg
1,None,2015-07-17 00:00:00,1,DOCTM,Doctor Monthly,1164,Y,2015-07-31 00:00:00,2015-07-01 00:00:00,R,Reg
1,None,2015-08-14 00:00:00,1,DOCTOR,Doctor BiWeekly,1186,Y,2015-08-08 00:00:00,2015-07-26 00:00:00,R,Reg
1,None,2015-08-14 00:00:00,1,HOURLY,Hourly BiWeekly,1213,Y,2015-08-08 00:00:00,2015-07-26 00:00:00,R,Reg
1,None,2015-08-14 00:00:00,1,SALARY,Salaried Biweekly,1239,Y,2015-08-08 00:00:00,2015-07-26 00:00:00,R,Reg
1,None,2015-08-28 00:00:00,1,DOCTM,Doctor Monthly,1165,Y,2015-08-31 00:00:00,2015-08-01 00:00:00,R,Reg
1,None,2015-09-11 00:00:00,1,DOCTOR,Doctor BiWeekly,1188,Y,2015-09-05 00:00:00,2015-08-23 00:00:00,R,Reg
1,None,2015-09-11 00:00:00,1,HOURLY,Hourly BiWeekly,1215,Y,2015-09-05 00:00:00,2015-08-23 00:00:00,R,Reg
1,None,2015-09-11 00:00:00,1,SALARY,Salaried Biweekly,1241,Y,2015-09-05 00:00:00,2015-08-23 00:00:00,R,Reg
1,None,2015-10-09 00:00:00,1,DOCTOR,Doctor BiWeekly,1190,Y,2015-10-03 00:00:00,2015-09-20 00:00:00,R,Reg
1,None,2015-10-09 00:00:00,1,HOURLY,Hourly BiWeekly,1217,Y,2015-10-03 00:00:00,2015-09-20 00:00:00,R,Reg
1,None,2015-10-09 00:00:00,1,SALARY,Salaried Biweekly,1243,Y,2015-10-03 00:00:00,2015-09-20 00:00:00,R,Reg
1,None,2015-10-23 00:00:00,1,DOCTM,Doctor Monthly,1167,Y,2015-10-31 00:00:00,2015-10-01 00:00:00,R,Reg
1,None,2015-11-06 00:00:00,1,DOCTOR,Doctor BiWeekly,1192,Y,2015-10-31 00:00:00,2015-10-18 00:00:00,R,Reg
1,None,2015-11-06 00:00:00,1,HOURLY,Hourly BiWeekly,1219,Y,2015-10-31 00:00:00,2015-10-18 00:00:00,R,Reg
1,None,2015-11-06 00:00:00,1,SALARY,Salaried Biweekly,1245,Y,2015-10-31 00:00:00,2015-10-18 00:00:00,R,Reg
1,None,2015-11-20 00:00:00,1,DOCTM,Doctor Monthly,1168,Y,2015-11-30 00:00:00,2015-11-01 00:00:00,R,Reg
1,None,2015-12-04 00:00:00,1,DOCTOR,Doctor BiWeekly,1194,Y,2015-11-28 00:00:00,2015-11-15 00:00:00,R,Reg
1,None,2015-12-04 00:00:00,1,HOURLY,Hourly BiWeekly,1221,Y,2015-11-28 00:00:00,2015-11-15 00:00:00,R,Reg
1,None,2015-12-04 00:00:00,1,SALARY,Salaried Biweekly,1247,Y,2015-11-28 00:00:00,2015-11-15 00:00:00,R,Reg
1,None,2015-12-18 00:00:00,1,DOCTM,Doctor Monthly,1169,Y,2015-12-31 00:00:00,2015-12-01 00:00:00,R,Reg
1,None,2016-01-15 00:00:00,1,DOCTOR,Doctor BiWeekly,1283,Y,2016-01-09 00:00:00,2015-12-27 00:00:00,R,Reg
1,None,2016-01-15 00:00:00,1,HOURLY,Hourly BiWeekly,1309,Y,2016-01-09 00:00:00,2015-12-27 00:00:00,R,Reg
1,None,2016-01-15 00:00:00,1,SALARY,Salaried Biweekly,1335,Y,2016-01-09 00:00:00,2015-12-27 00:00:00,R,Reg
1,None,2016-01-29 00:00:00,1,DOCTM,Doctor Monthly,1269,Y,2016-01-31 00:00:00,2016-01-01 00:00:00,R,Reg
1,None,2016-02-12 00:00:00,1,DOCTOR,Doctor BiWeekly,1285,Y,2016-02-06 00:00:00,2016-01-24 00:00:00,R,Reg
1,None,2016-02-12 00:00:00,1,HOURLY,Hourly BiWeekly,1311,Y,2016-02-06 00:00:00,2016-01-24 00:00:00,R,Reg
1,None,2016-02-12 00:00:00,1,SALARY,Salaried Biweekly,1337,Y,2016-02-06 00:00:00,2016-01-24 00:00:00,R,Reg
1,None,2016-02-26 00:00:00,1,DOCTM,Doctor Monthly,1270,Y,2016-02-29 00:00:00,2016-02-01 00:00:00,R,Reg
1,None,2016-03-11 00:00:00,1,DOCTOR,Doctor BiWeekly,1287,Y,2016-03-05 00:00:00,2016-02-21 00:00:00,R,Reg
1,None,2016-03-11 00:00:00,1,HOURLY,Hourly BiWeekly,1313,Y,2016-03-05 00:00:00,2016-02-21 00:00:00,R,Reg
1,None,2016-03-11 00:00:00,1,SALARY,Salaried Biweekly,1339,Y,2016-03-05 00:00:00,2016-02-21 00:00:00,R,Reg
1,None,2016-04-08 00:00:00,1,DOCTOR,Doctor BiWeekly,1289,Y,2016-04-02 00:00:00,2016-03-20 00:00:00,R,Reg
1,None,2016-04-08 00:00:00,1,HOURLY,Hourly BiWeekly,1315,Y,2016-04-02 00:00:00,2016-03-20 00:00:00,R,Reg
1,None,2016-04-08 00:00:00,1,SALARY,Salaried Biweekly,1341,Y,2016-04-02 00:00:00,2016-03-20 00:00:00,R,Reg
1,None,2016-04-22 00:00:00,1,DOCTM,Doctor Monthly,1272,Y,2016-04-30 00:00:00,2016-04-01 00:00:00,R,Reg
1,None,2016-05-06 00:00:00,1,DOCTOR,Doctor BiWeekly,1291,Y,2016-04-30 00:00:00,2016-04-17 00:00:00,R,Reg
1,None,2016-05-06 00:00:00,1,HOURLY,Hourly BiWeekly,1317,Y,2016-04-30 00:00:00,2016-04-17 00:00:00,R,Reg
1,None,2016-05-06 00:00:00,1,SALARY,Salaried Biweekly,1343,Y,2016-04-30 00:00:00,2016-04-17 00:00:00,R,Reg
1,None,2016-05-20 00:00:00,1,DOCTM,Doctor Monthly,1273,Y,2016-05-31 00:00:00,2016-05-01 00:00:00,R,Reg
1,None,2016-06-03 00:00:00,1,DOCTOR,Doctor BiWeekly,1293,Y,2016-05-28 00:00:00,2016-05-15 00:00:00,R,Reg
1,None,2016-06-03 00:00:00,1,HOURLY,Hourly BiWeekly,1319,Y,2016-05-28 00:00:00,2016-05-15 00:00:00,R,Reg
1,None,2016-06-03 00:00:00,1,SALARY,Salaried Biweekly,1345,Y,2016-05-28 00:00:00,2016-05-15 00:00:00,R,Reg
1,None,2016-07-01 00:00:00,1,DOCTOR,Doctor BiWeekly,1295,Y,2016-06-25 00:00:00,2016-06-12 00:00:00,R,Reg
1,None,2016-07-01 00:00:00,1,HOURLY,Hourly BiWeekly,1321,Y,2016-06-25 00:00:00,2016-06-12 00:00:00,R,Reg
1,None,2016-07-01 00:00:00,1,SALARY,Salaried Biweekly,1347,Y,2016-06-25 00:00:00,2016-06-12 00:00:00,R,Reg
1,None,2016-07-29 00:00:00,1,DOCTM,Doctor Monthly,1275,Y,2016-07-31 00:00:00,2016-07-01 00:00:00,R,Reg
1,None,2016-08-12 00:00:00,1,DOCTOR,Doctor BiWeekly,1298,Y,2016-08-06 00:00:00,2016-07-24 00:00:00,R,Reg
1,None,2016-08-12 00:00:00,1,HOURLY,Hourly BiWeekly,1324,Y,2016-08-06 00:00:00,2016-07-24 00:00:00,R,Reg
1,None,2016-08-12 00:00:00,1,SALARY,Salaried Biweekly,1350,Y,2016-08-06 00:00:00,2016-07-24 00:00:00,R,Reg
1,None,2016-08-26 00:00:00,1,DOCTM,Doctor Monthly,1276,Y,2016-08-31 00:00:00,2016-08-01 00:00:00,R,Reg
1,None,2016-09-09 00:00:00,1,DOCTOR,Doctor BiWeekly,1300,Y,2016-09-03 00:00:00,2016-08-21 00:00:00,R,Reg
1,None,2016-09-09 00:00:00,1,HOURLY,Hourly BiWeekly,1326,Y,2016-09-03 00:00:00,2016-08-21 00:00:00,R,Reg
1,None,2016-09-09 00:00:00,1,SALARY,Salaried Biweekly,1352,Y,2016-09-03 00:00:00,2016-08-21 00:00:00,R,Reg
1,None,2016-10-07 00:00:00,1,DOCTOR,Doctor BiWeekly,1302,Y,2016-10-01 00:00:00,2016-09-18 00:00:00,R,Reg
1,None,2016-10-07 00:00:00,1,HOURLY,Hourly BiWeekly,1328,Y,2016-10-01 00:00:00,2016-09-18 00:00:00,R,Reg
1,None,2016-10-07 00:00:00,1,SALARY,Salaried Biweekly,1354,Y,2016-10-01 00:00:00,2016-09-18 00:00:00,R,Reg
1,None,2016-10-21 00:00:00,1,DOCTM,Doctor Monthly,1278,Y,2016-10-31 00:00:00,2016-10-01 00:00:00,R,Reg
1,None,2016-11-04 00:00:00,1,DOCTOR,Doctor BiWeekly,1304,Y,2016-10-29 00:00:00,2016-10-16 00:00:00,R,Reg
1,None,2016-11-04 00:00:00,1,HOURLY,Hourly BiWeekly,1330,Y,2016-10-29 00:00:00,2016-10-16 00:00:00,R,Reg
1,None,2016-11-04 00:00:00,1,SALARY,Salaried Biweekly,1356,Y,2016-10-29 00:00:00,2016-10-16 00:00:00,R,Reg
1,None,2016-11-18 00:00:00,1,DOCTM,Doctor Monthly,1279,Y,2016-11-30 00:00:00,2016-11-01 00:00:00,R,Reg
1,None,2016-12-02 00:00:00,1,DOCTOR,Doctor BiWeekly,1306,Y,2016-11-26 00:00:00,2016-11-13 00:00:00,R,Reg
1,None,2016-12-02 00:00:00,1,HOURLY,Hourly BiWeekly,1332,Y,2016-11-26 00:00:00,2016-11-13 00:00:00,R,Reg
1,None,2016-12-02 00:00:00,1,SALARY,Salaried Biweekly,1358,Y,2016-11-26 00:00:00,2016-11-13 00:00:00,R,Reg
1,None,2016-12-16 00:00:00,1,DOCTM,Doctor Monthly,1280,Y,2016-12-31 00:00:00,2016-12-01 00:00:00,R,Reg
1,None,2017-01-13 00:00:00,1,DOCTOR,Doctor BiWeekly,1431,Y,2017-01-07 00:00:00,2016-12-25 00:00:00,R,Reg
1,None,2017-01-13 00:00:00,1,HOURLY,Hourly BiWeekly,1379,Y,2017-01-07 00:00:00,2016-12-25 00:00:00,R,Reg
1,None,2017-01-13 00:00:00,1,SALARY,Salaried Biweekly,1405,Y,2017-01-07 00:00:00,2016-12-25 00:00:00,R,Reg
